holding_id,account_id,ticker_symbol,asset_name,asset_class,quantity,cost_basis,market_value,last_updated
hld_141be285-2b01-4175-ab49-5a401a3c16c8,acc_3ebd6771-8f68-475c-8b3a-0261a3b4fa2b,ETH-USD,Ethereum,Cryptocurrency,326.11,125653.44,204375.3,2025-06-17 13:37:44
hld_2b32ab9a-8ebf-4e54-81f0-0a3fb8267a26,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,GOOGL,Alphabet Inc.,Equity,220.97,128065.37,304184.87,2025-06-17 13:37:44
hld_dff78363-f060-4d89-81e9-0492a608c006,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,143.48,7327.52,13135.56,2025-06-17 13:37:44
hld_254eccda-52d5-4177-b0b9-5b4e87df383f,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,JPM,JPMorgan Chase & Co.,Equity,377.8,181344.0,250101.65,2025-06-17 13:37:44
hld_1cc8435f-2293-45d9-a360-bf35c6b827ef,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,MSFT,Microsoft Corporation,Equity,460.13,255128.28,627045.29,2025-06-17 13:37:44
hld_4e26666b-24ae-4129-aeab-d3074e1b4a7a,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,ETH-USD,Ethereum,Cryptocurrency,17.25,11302.37,20332.47,2025-06-17 13:37:44
hld_4a583912-0816-4b97-a919-de3a8137f239,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,TSLA,"Tesla, Inc.",Equity,462.39,426170.99,457184.72,2025-06-17 13:37:44
hld_4a222d35-8ceb-4a67-999a-8b9de37e8feb,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,AMZN,"Amazon.com, Inc.",Equity,361.59,33692.96,57037.59,2025-06-17 13:37:44
hld_6173a7fe-c56b-4c82-8199-1b51cfe46826,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,NVDA,NVIDIA Corporation,Equity,114.98,11686.57,18023.67,2025-06-17 13:37:44
hld_c90a7501-bd38-44d4-a264-b4af0a111335,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,GLD,SPDR Gold Shares,Commodity,177.55,131829.1,228623.77,2025-06-17 13:37:44
hld_091bd112-7082-4e1e-93bf-fde4652a3610,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,BTC-USD,Bitcoin,Cryptocurrency,484.5,466394.23,384216.23,2025-06-17 13:37:44
hld_a17cf2af-40c4-455f-b885-69f432422ab2,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,AAPL,Apple Inc.,Equity,436.72,209830.86,334090.8,2025-06-17 13:37:44
hld_354476b2-47ae-4c75-8f36-0a7cb22fdc8b,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,BND,Vanguard Total Bond Market ETF,Fixed Income,47.11,28241.03,57681.1,2025-06-17 13:37:44
hld_f8dec79c-09f0-4b04-8c59-03805a82f29d,acc_0d2d0cf2-1c22-4809-b564-90e9365a417b,BRK-B,Berkshire Hathaway Inc.,Equity,450.71,233485.81,402431.86,2025-06-17 13:37:44
hld_7ecabec5-eed1-4dd0-94aa-fdaf911ed380,acc_91450fe1-13c9-4912-b245-c39e47b50140,GLD,SPDR Gold Shares,Commodity,316.99,70967.72,86320.32,2025-06-17 13:37:44
hld_deb815b5-c743-4cee-a8fc-be8e8b13e5a8,acc_91450fe1-13c9-4912-b245-c39e47b50140,VNQ,Vanguard Real Estate ETF,Real Estate,154.15,91569.72,147062.31,2025-06-17 13:37:44
hld_423b6a78-fed8-429e-9fd3-b0b489e1bdac,acc_91450fe1-13c9-4912-b245-c39e47b50140,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,187.63,97591.99,143426.93,2025-06-17 13:37:44
hld_7d400783-7c94-4543-8604-3c132db19c82,acc_91450fe1-13c9-4912-b245-c39e47b50140,NVDA,NVIDIA Corporation,Equity,215.54,142905.18,324842.87,2025-06-17 13:37:44
hld_ea36faec-23fa-4243-ad19-8cc666d5a336,acc_91450fe1-13c9-4912-b245-c39e47b50140,AMZN,"Amazon.com, Inc.",Equity,236.32,67320.48,121928.12,2025-06-17 13:37:44
hld_7052b186-a9a4-483a-ad66-b78aeb2b48d5,acc_91450fe1-13c9-4912-b245-c39e47b50140,TSLA,"Tesla, Inc.",Equity,381.32,152997.02,187142.53,2025-06-17 13:37:44
hld_15b234e6-052d-4940-b4fa-10536a2a2d02,acc_91450fe1-13c9-4912-b245-c39e47b50140,V,Visa Inc.,Equity,481.44,200563.09,314158.01,2025-06-17 13:37:44
hld_c201924d-eb7e-4243-8c28-07d80a5ba6e9,acc_91450fe1-13c9-4912-b245-c39e47b50140,JPM,JPMorgan Chase & Co.,Equity,238.48,160458.88,272594.53,2025-06-17 13:37:44
hld_bf5d71c8-3044-4410-a094-4fe9809f0deb,acc_91450fe1-13c9-4912-b245-c39e47b50140,AAPL,Apple Inc.,Equity,255.45,179550.7,323564.53,2025-06-17 13:37:44
hld_aa64673a-3ef4-4094-b1c6-c7334fdb0138,acc_91450fe1-13c9-4912-b245-c39e47b50140,ETH-USD,Ethereum,Cryptocurrency,168.85,9128.03,7848.11,2025-06-17 13:37:44
hld_7b50d09c-7ccf-42ea-a407-253cddd2d5ed,acc_4eb049ec-138c-486a-9933-f6959a54e84d,AMZN,"Amazon.com, Inc.",Equity,21.25,9549.33,7939.72,2025-06-17 13:37:44
hld_e2c12198-c922-403c-809a-2b1f68f5ee98,acc_4eb049ec-138c-486a-9933-f6959a54e84d,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,210.39,66925.06,83922.72,2025-06-17 13:37:44
hld_7d253bdc-1754-4fe6-9848-6b1002c5d0ca,acc_4eb049ec-138c-486a-9933-f6959a54e84d,BND,Vanguard Total Bond Market ETF,Fixed Income,140.95,103591.2,104604.78,2025-06-17 13:37:44
hld_0c2ac750-879e-42dd-b1f8-d928d44087e1,acc_4eb049ec-138c-486a-9933-f6959a54e84d,GLD,SPDR Gold Shares,Commodity,211.58,113423.81,112769.2,2025-06-17 13:37:44
hld_40570936-d957-432d-83e4-9474ec0af947,acc_4eb049ec-138c-486a-9933-f6959a54e84d,GOOGL,Alphabet Inc.,Equity,49.94,11071.7,13678.38,2025-06-17 13:37:44
hld_3224ffef-b090-4d93-bb82-bba4aad775a7,acc_4eb049ec-138c-486a-9933-f6959a54e84d,V,Visa Inc.,Equity,40.46,14310.3,12871.26,2025-06-17 13:37:44
hld_36e17784-81bf-43b2-a362-5251355de99a,acc_4eb049ec-138c-486a-9933-f6959a54e84d,ETH-USD,Ethereum,Cryptocurrency,425.6,122087.62,273550.11,2025-06-17 13:37:44
hld_1d9c9503-5926-44b7-8bd2-707f81af8e47,acc_4eb049ec-138c-486a-9933-f6959a54e84d,TSLA,"Tesla, Inc.",Equity,245.27,34087.62,68558.98,2025-06-17 13:37:44
hld_a9f393e7-8b72-47b2-9d59-23af268b04a1,acc_4eb049ec-138c-486a-9933-f6959a54e84d,JPM,JPMorgan Chase & Co.,Equity,317.03,269979.58,406343.55,2025-06-17 13:37:44
hld_afb7661c-f6e8-48a9-aa26-71be2529758f,acc_4eb049ec-138c-486a-9933-f6959a54e84d,NVDA,NVIDIA Corporation,Equity,390.15,103409.26,216282.73,2025-06-17 13:37:44
hld_d619a410-acb3-457e-8a91-d68edd887a57,acc_4eb049ec-138c-486a-9933-f6959a54e84d,AAPL,Apple Inc.,Equity,58.33,36008.86,83602.8,2025-06-17 13:37:44
hld_dcb693c9-1cf8-47f3-8f33-441bbfb5e00e,acc_4eb049ec-138c-486a-9933-f6959a54e84d,VNQ,Vanguard Real Estate ETF,Real Estate,203.91,45147.71,53272.23,2025-06-17 13:37:44
hld_7daa18cd-d6f2-4379-ab19-a567eded0416,acc_4eb049ec-138c-486a-9933-f6959a54e84d,BRK-B,Berkshire Hathaway Inc.,Equity,170.05,159544.31,169422.93,2025-06-17 13:37:44
hld_727b8e51-1b22-4f71-a5af-821012a9e0b6,acc_4eb049ec-138c-486a-9933-f6959a54e84d,MSFT,Microsoft Corporation,Equity,455.6,406080.84,455852.14,2025-06-17 13:37:44
hld_98263dcf-f090-444b-87c9-7d816925bb7e,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,GLD,SPDR Gold Shares,Commodity,109.61,51250.35,85106.71,2025-06-17 13:37:44
hld_08302a0a-d457-4e5b-a069-24f0f30657e1,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,V,Visa Inc.,Equity,22.97,7287.69,17060.79,2025-06-17 13:37:44
hld_395a95f2-a643-4b84-b0fa-7bb7376638c5,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,BRK-B,Berkshire Hathaway Inc.,Equity,427.93,276370.03,604219.34,2025-06-17 13:37:44
hld_e1e94a7c-130b-4132-b989-c891b75ebdb1,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,JPM,JPMorgan Chase & Co.,Equity,312.12,175839.04,431513.22,2025-06-17 13:37:44
hld_3bc407cb-b1d5-4e8d-8f90-fe2060ee50fc,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,BND,Vanguard Total Bond Market ETF,Fixed Income,144.26,9700.04,20144.02,2025-06-17 13:37:44
hld_0e1595c2-c017-46e2-b444-b5fa8f5a2bbc,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,ETH-USD,Ethereum,Cryptocurrency,91.76,85562.53,187404.14,2025-06-17 13:37:44
hld_971e3715-d5db-4342-9f7f-c529268da23f,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,NVDA,NVIDIA Corporation,Equity,189.74,127072.67,305219.78,2025-06-17 13:37:44
hld_44808d27-4eeb-4ca6-a1b2-cc518b4c7690,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,TSLA,"Tesla, Inc.",Equity,78.11,73239.84,67585.08,2025-06-17 13:37:44
hld_fb92b725-8b0f-48af-83ee-05947b56b188,acc_d1e957bc-4415-4e2b-b54b-54c8a7b31d53,MSFT,Microsoft Corporation,Equity,36.87,35882.62,62916.78,2025-06-17 13:37:44
hld_b10c7547-6f37-45d6-a82a-803c5ac29916,acc_2d0c45a8-5147-49eb-9fca-39c04e7f6b99,GLD,SPDR Gold Shares,Commodity,322.96,162074.25,260033.19,2025-06-17 13:37:44
hld_4a696cc7-2657-417b-948e-b86a40380a8c,acc_2d0c45a8-5147-49eb-9fca-39c04e7f6b99,AMZN,"Amazon.com, Inc.",Equity,453.77,279113.93,408222.86,2025-06-17 13:37:44
hld_7b0df49f-ac9a-43a4-b6a7-0240f75e038d,acc_2d0c45a8-5147-49eb-9fca-39c04e7f6b99,JPM,JPMorgan Chase & Co.,Equity,411.82,390800.71,426267.35,2025-06-17 13:37:44
hld_1d68fe9d-5923-4a1d-8717-6c5c3f88eb92,acc_687afcd9-f220-4d83-84e6-e0b4f8ce3508,BRK-B,Berkshire Hathaway Inc.,Equity,62.53,35573.94,48887.53,2025-06-17 13:37:44
hld_b5ceda46-7bfe-4883-aab5-561a0274cca4,acc_687afcd9-f220-4d83-84e6-e0b4f8ce3508,JPM,JPMorgan Chase & Co.,Equity,454.22,247150.19,249752.42,2025-06-17 13:37:44
hld_1afe664e-d0dc-4bfe-8cc9-0bad9cee2829,acc_687afcd9-f220-4d83-84e6-e0b4f8ce3508,AAPL,Apple Inc.,Equity,21.26,5767.63,9557.72,2025-06-17 13:37:44
hld_7daa8757-5ab3-4986-bbaa-2ae03ae80290,acc_687afcd9-f220-4d83-84e6-e0b4f8ce3508,V,Visa Inc.,Equity,425.55,327269.23,430776.94,2025-06-17 13:37:44
hld_da03085f-8a0d-42fb-9fea-1d110eabaa40,acc_45ce5393-330c-484a-b884-e44a5561632c,BND,Vanguard Total Bond Market ETF,Fixed Income,135.55,90895.76,148599.15,2025-06-17 13:37:44
hld_bb80c56d-0ee7-4d80-9f3f-5ea2c901ac10,acc_45ce5393-330c-484a-b884-e44a5561632c,AAPL,Apple Inc.,Equity,371.77,175330.45,359718.88,2025-06-17 13:37:44
hld_f4adb81b-d0fe-4411-93d4-c06dece4e210,acc_45ce5393-330c-484a-b884-e44a5561632c,GLD,SPDR Gold Shares,Commodity,241.8,191336.34,227306.5,2025-06-17 13:37:44
hld_35824dfa-77ab-4258-8a64-0327bfa29686,acc_391d96b3-1beb-4192-af55-838c586d5fa5,GLD,SPDR Gold Shares,Commodity,484.64,263348.53,293064.69,2025-06-17 13:37:44
hld_c765957d-a799-4058-8fe5-7ab384aa401c,acc_391d96b3-1beb-4192-af55-838c586d5fa5,GOOGL,Alphabet Inc.,Equity,196.04,13875.71,27359.76,2025-06-17 13:37:44
hld_65ab834f-9a27-4f1b-a9e0-06a499f3c801,acc_391d96b3-1beb-4192-af55-838c586d5fa5,AMZN,"Amazon.com, Inc.",Equity,75.87,41040.36,46049.1,2025-06-17 13:37:44
hld_a98eeca9-3c4a-4ecb-93cc-970736752b75,acc_391d96b3-1beb-4192-af55-838c586d5fa5,AAPL,Apple Inc.,Equity,135.63,32789.91,69281.3,2025-06-17 13:37:44
hld_1fdbe638-f31e-4bbd-a756-2ff498991c76,acc_ddbc01b5-6d4f-4267-8003-663059579333,V,Visa Inc.,Equity,27.41,18958.67,29326.22,2025-06-17 13:37:44
hld_73e5923a-90f5-4f5a-83ba-089480cebd03,acc_ddbc01b5-6d4f-4267-8003-663059579333,NVDA,NVIDIA Corporation,Equity,488.64,329011.08,511849.68,2025-06-17 13:37:44
hld_10eb6b67-13ee-415a-b856-1dc86b674ff0,acc_ddbc01b5-6d4f-4267-8003-663059579333,VNQ,Vanguard Real Estate ETF,Real Estate,89.86,74739.26,79483.01,2025-06-17 13:37:44
hld_060aef48-bae3-485a-a17c-b384032ed174,acc_ddbc01b5-6d4f-4267-8003-663059579333,AAPL,Apple Inc.,Equity,117.49,110334.86,154899.32,2025-06-17 13:37:44
hld_95531a6a-13bf-4a8b-9b3a-464686d442d4,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,VNQ,Vanguard Real Estate ETF,Real Estate,35.26,26049.38,42455.94,2025-06-17 13:37:44
hld_ab94e085-c086-448c-bd67-5d31b73a16e0,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,MSFT,Microsoft Corporation,Equity,152.87,11881.06,24936.53,2025-06-17 13:37:44
hld_010dc486-5556-4200-a95b-0609334b949d,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,BTC-USD,Bitcoin,Cryptocurrency,461.11,273009.4,438700.16,2025-06-17 13:37:44
hld_700640ae-d745-40f5-bd80-d97e2ff3310c,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,BRK-B,Berkshire Hathaway Inc.,Equity,490.71,415258.43,697281.71,2025-06-17 13:37:44
hld_087d6af4-2ddc-41e4-a31e-0124910c2bfd,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,GOOGL,Alphabet Inc.,Equity,235.44,153586.93,203660.23,2025-06-17 13:37:44
hld_a5cc264b-b35e-48e5-b22d-24477638ad99,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,TSLA,"Tesla, Inc.",Equity,357.08,218411.55,414283.38,2025-06-17 13:37:44
hld_580b55af-985b-48d6-8772-602f49ae7665,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,452.63,307394.61,538771.11,2025-06-17 13:37:44
hld_fe3643c7-91ba-4d6a-943e-9e2663ccee44,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,AMZN,"Amazon.com, Inc.",Equity,55.98,46356.48,73785.3,2025-06-17 13:37:44
hld_2f0eb06a-6d1a-487b-9414-9ba15cb839f5,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,AAPL,Apple Inc.,Equity,252.04,153494.88,338216.51,2025-06-17 13:37:44
hld_7d8df34e-1ca7-497c-a035-e2eafe27d083,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,ETH-USD,Ethereum,Cryptocurrency,409.7,86954.73,211836.25,2025-06-17 13:37:44
hld_34aada1f-7072-4dc2-bfe6-7a54ca242a87,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,JPM,JPMorgan Chase & Co.,Equity,422.38,224321.79,314237.47,2025-06-17 13:37:44
hld_c1a71f21-c235-49e3-bd6a-2f36605e6df2,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,GLD,SPDR Gold Shares,Commodity,154.39,120601.75,169116.86,2025-06-17 13:37:44
hld_b9e444ef-3cb5-4ba4-ac28-6270faea89f6,acc_77d1a6ae-897f-47ae-9320-f97a719c9a0f,V,Visa Inc.,Equity,394.0,380387.3,436002.32,2025-06-17 13:37:44
hld_d657dc44-0dfd-4033-9c62-c4f08df6bb02,acc_2a8481c9-b027-443b-850c-73e8772a04c2,AAPL,Apple Inc.,Equity,302.37,248687.23,259818.58,2025-06-17 13:37:44
hld_fc7809f8-d4fe-4327-a2c0-cdb91767a480,acc_2a8481c9-b027-443b-850c-73e8772a04c2,GLD,SPDR Gold Shares,Commodity,417.41,245478.82,526615.14,2025-06-17 13:37:44
hld_e91b823e-1d91-4777-9f2c-1245a5bbf1f8,acc_2a8481c9-b027-443b-850c-73e8772a04c2,VNQ,Vanguard Real Estate ETF,Real Estate,388.85,217017.19,183167.64,2025-06-17 13:37:44
hld_c55fdf86-af77-47de-825f-815ff912e67b,acc_2a8481c9-b027-443b-850c-73e8772a04c2,V,Visa Inc.,Equity,42.89,26796.81,25951.97,2025-06-17 13:37:44
hld_75694d6d-98cb-4f2b-8178-8cc69ff99c7d,acc_386040b2-ab07-4321-9e48-90a84acafc81,BTC-USD,Bitcoin,Cryptocurrency,496.36,435451.66,369956.6,2025-06-17 13:37:44
hld_70b858d9-0f07-4fea-8387-e98ecc915b66,acc_386040b2-ab07-4321-9e48-90a84acafc81,BND,Vanguard Total Bond Market ETF,Fixed Income,156.66,14860.77,34319.62,2025-06-17 13:37:44
hld_a0f816de-f57f-4db4-8498-5b8fa1b5b7c6,acc_386040b2-ab07-4321-9e48-90a84acafc81,BRK-B,Berkshire Hathaway Inc.,Equity,313.08,262902.67,494452.81,2025-06-17 13:37:44
hld_fe1e4e5e-97e1-4277-ade4-1eea398a23bc,acc_386040b2-ab07-4321-9e48-90a84acafc81,TSLA,"Tesla, Inc.",Equity,343.81,159844.15,250830.24,2025-06-17 13:37:44
hld_a923c7c7-f034-4e9b-a0ff-6163ac2a721c,acc_386040b2-ab07-4321-9e48-90a84acafc81,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,467.1,401944.22,650702.16,2025-06-17 13:37:44
hld_1948e1b4-2a64-4077-b63a-431bf87e3cb6,acc_386040b2-ab07-4321-9e48-90a84acafc81,MSFT,Microsoft Corporation,Equity,432.3,199679.37,274692.86,2025-06-17 13:37:44
hld_122bf863-14e9-43c6-9b33-c66012c1f0d8,acc_386040b2-ab07-4321-9e48-90a84acafc81,GLD,SPDR Gold Shares,Commodity,439.55,277795.6,670872.11,2025-06-17 13:37:44
hld_3f267421-ff3c-45d0-811a-9682685fb9b4,acc_386040b2-ab07-4321-9e48-90a84acafc81,VNQ,Vanguard Real Estate ETF,Real Estate,455.66,411697.92,969527.0,2025-06-17 13:37:44
hld_343cf822-c11c-472a-a826-4305ccc3030f,acc_386040b2-ab07-4321-9e48-90a84acafc81,GOOGL,Alphabet Inc.,Equity,134.41,35005.74,30578.65,2025-06-17 13:37:44
hld_c7f942a7-7854-4fec-9c02-22012804e278,acc_386040b2-ab07-4321-9e48-90a84acafc81,AMZN,"Amazon.com, Inc.",Equity,256.06,106851.28,148910.25,2025-06-17 13:37:44
hld_df38d575-9bda-4e42-b92d-9560fd0a55d7,acc_386040b2-ab07-4321-9e48-90a84acafc81,NVDA,NVIDIA Corporation,Equity,214.68,104600.68,170737.45,2025-06-17 13:37:44
hld_e2fb13b3-a706-4ada-9215-c700a33ec7cf,acc_386040b2-ab07-4321-9e48-90a84acafc81,AAPL,Apple Inc.,Equity,39.1,35764.38,47234.78,2025-06-17 13:37:44
hld_b025c2bf-6bfc-40f9-a766-051790c7004d,acc_386040b2-ab07-4321-9e48-90a84acafc81,V,Visa Inc.,Equity,41.22,15882.48,35621.3,2025-06-17 13:37:44
hld_97c7c866-3c02-4000-aee7-f92fb95563c5,acc_386040b2-ab07-4321-9e48-90a84acafc81,JPM,JPMorgan Chase & Co.,Equity,450.82,99324.66,176746.06,2025-06-17 13:37:44
hld_8173f8e8-144d-4ab3-b4ab-fb62f4ffc7f3,acc_72935712-0fc5-4d49-b574-a82a0019249d,MSFT,Microsoft Corporation,Equity,414.83,143925.27,321919.67,2025-06-17 13:37:44
hld_340106ab-e2ff-4fef-955b-fe7b41f1f600,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,BND,Vanguard Total Bond Market ETF,Fixed Income,356.31,62368.5,114071.15,2025-06-17 13:37:44
hld_0518d1c5-ff2f-4dfd-8bd0-d53c3ee4101e,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,MSFT,Microsoft Corporation,Equity,76.41,34937.71,82424.44,2025-06-17 13:37:44
hld_1f46e4be-a5c1-4ada-ae6b-354faa9cd73b,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,V,Visa Inc.,Equity,487.98,92808.92,104963.58,2025-06-17 13:37:44
hld_e72690ce-2ed5-4f34-8fd0-1387fa33a27b,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,BRK-B,Berkshire Hathaway Inc.,Equity,191.02,138145.66,146153.98,2025-06-17 13:37:44
hld_ad9560fe-f630-4fa2-9e35-b6badd023b42,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,TSLA,"Tesla, Inc.",Equity,304.97,25086.83,57905.0,2025-06-17 13:37:44
hld_e48ac981-58cf-4cca-a9f3-ab3d24f15f44,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,GLD,SPDR Gold Shares,Commodity,112.3,57330.27,113013.17,2025-06-17 13:37:44
hld_fa5a717f-3e5e-4b52-829e-dd062e8a60c1,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,GOOGL,Alphabet Inc.,Equity,430.72,55325.98,132187.81,2025-06-17 13:37:44
hld_96f30da4-ba1b-42aa-82f9-9f65e529fa9d,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,ETH-USD,Ethereum,Cryptocurrency,170.2,67717.47,75758.15,2025-06-17 13:37:44
hld_4f4dd011-84c1-41d7-9950-16e6b2a4e9b3,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,274.21,64000.61,104254.23,2025-06-17 13:37:44
hld_9e4ffb1c-4ad3-42d1-bd1c-da084627f631,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,AMZN,"Amazon.com, Inc.",Equity,33.53,18952.83,47123.55,2025-06-17 13:37:44
hld_12ca077b-7506-477f-9c6e-4c8394665261,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,NVDA,NVIDIA Corporation,Equity,373.81,317035.74,392896.75,2025-06-17 13:37:44
hld_ea7c8454-c6df-4651-a2dc-d4e7b0966323,acc_f8aefaea-5794-41ec-8f37-425a4babbf6e,JPM,JPMorgan Chase & Co.,Equity,372.46,235908.71,563953.09,2025-06-17 13:37:44
hld_df6201f6-b8ad-4235-ad86-0d22269f0946,acc_4064578a-85c0-4426-acdc-25fa6547b89c,BTC-USD,Bitcoin,Cryptocurrency,331.88,134052.97,178955.19,2025-06-17 13:37:44
hld_699d87c5-7838-4af5-86d8-afb04a37cbe9,acc_4064578a-85c0-4426-acdc-25fa6547b89c,ETH-USD,Ethereum,Cryptocurrency,208.08,157868.22,253315.71,2025-06-17 13:37:44
hld_5a515fd4-cbda-4dfe-a08d-1f55153aa0d8,acc_4064578a-85c0-4426-acdc-25fa6547b89c,JPM,JPMorgan Chase & Co.,Equity,89.94,77954.6,81233.67,2025-06-17 13:37:44
hld_7d27fd14-a817-445f-852b-14f4a22da9b8,acc_4064578a-85c0-4426-acdc-25fa6547b89c,TSLA,"Tesla, Inc.",Equity,407.29,152660.44,139656.17,2025-06-17 13:37:44
hld_2116dd96-20ef-4f3e-af54-43c69b0fd763,acc_4064578a-85c0-4426-acdc-25fa6547b89c,AAPL,Apple Inc.,Equity,471.4,297278.98,264836.36,2025-06-17 13:37:44
hld_7645a5fa-95a1-4a65-a2ae-676a15542e45,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,BRK-B,Berkshire Hathaway Inc.,Equity,225.56,97236.66,183436.23,2025-06-17 13:37:44
hld_86f478b5-8406-4208-98b4-ef3b882368b9,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,GOOGL,Alphabet Inc.,Equity,210.81,130974.14,151032.68,2025-06-17 13:37:44
hld_489d0b61-9481-47f7-8009-2efeac4faa7c,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,VNQ,Vanguard Real Estate ETF,Real Estate,76.35,22230.83,21675.63,2025-06-17 13:37:44
hld_830a20a6-1d08-45e1-9793-d1c093fffabd,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,BND,Vanguard Total Bond Market ETF,Fixed Income,496.65,30489.34,52276.91,2025-06-17 13:37:44
hld_7a5187a6-a543-4133-9c38-16d2b1b0e46e,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,NVDA,NVIDIA Corporation,Equity,270.06,180813.27,182824.83,2025-06-17 13:37:44
hld_b1e79d83-ff1b-4fd6-917f-bfddb39ee06b,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,MSFT,Microsoft Corporation,Equity,230.04,154994.05,137629.58,2025-06-17 13:37:44
hld_dbe905dd-f56d-4204-b908-700128c0da4e,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,TSLA,"Tesla, Inc.",Equity,197.88,162776.09,382056.65,2025-06-17 13:37:44
hld_ea20b298-972b-4147-9e04-5ce9fc8d24e5,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,ETH-USD,Ethereum,Cryptocurrency,216.29,161938.49,348411.84,2025-06-17 13:37:44
hld_04df5119-0a8f-40a4-87c5-4511704a85f0,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,AMZN,"Amazon.com, Inc.",Equity,385.03,130871.7,305318.47,2025-06-17 13:37:44
hld_579fa93c-e178-41df-8b55-8c14dcb9e335,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,AAPL,Apple Inc.,Equity,301.3,50654.56,81581.0,2025-06-17 13:37:44
hld_92c62f6e-d988-4724-928e-7bfd60ad4ebf,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,169.64,112920.87,220190.67,2025-06-17 13:37:44
hld_4535927a-12fc-486b-8180-3a6cdc261f2e,acc_5288712f-f193-48b4-a0f9-d1057ab0575e,BTC-USD,Bitcoin,Cryptocurrency,222.28,98338.89,229464.21,2025-06-17 13:37:44
hld_214fc430-350d-45c5-ac1e-47c0dfd781e0,acc_aa03829d-fd4a-48f2-9582-b8ec1a7dd2b2,AMZN,"Amazon.com, Inc.",Equity,120.08,73559.81,178014.1,2025-06-17 13:37:44
hld_8f98a80f-6470-41a4-aaa5-0cd5a7b32d90,acc_aa03829d-fd4a-48f2-9582-b8ec1a7dd2b2,VNQ,Vanguard Real Estate ETF,Real Estate,223.6,71726.41,177483.04,2025-06-17 13:37:44
hld_0b714713-00f5-468c-b9a2-b4ffc8e04cd4,acc_aa03829d-fd4a-48f2-9582-b8ec1a7dd2b2,BRK-B,Berkshire Hathaway Inc.,Equity,496.43,185585.39,301803.31,2025-06-17 13:37:44
