transaction_id,account_id,ticker_symbol,transaction_type,trade_date,settlement_date,quantity,price,net_amount
txn_fd45465f-f08e-420f-88ba-2b9a36004732,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2024-10-31,2024-11-02,0.0,0.0,3609.13
txn_467af177-09c4-451b-9abd-d26b01730b73,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2023-12-24,2023-12-26,0.0,0.0,2678.16
txn_a6ec3a59-e740-4b41-b973-9e3a57fd269d,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Sell,2023-11-07,2023-11-09,16.67,377.14,-6286.92
txn_38d5fa88-de01-4c7d-b65e-cb5e364700e1,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2024-01-17,2024-01-19,0.0,0.0,6511.71
txn_73e3fac9-a282-4710-8dc0-88f07d8c1d10,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Buy,2023-01-11,2023-01-13,15.24,344.0,5242.56
txn_6de52265-4756-4b74-aec4-fbccf140ffba,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2023-11-20,2023-11-22,0.0,0.0,8965.35
txn_1db20b86-5761-4e3b-94f7-39a3e74a3a7d,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Dividend,2022-09-24,2022-09-26,0.0,0.0,855.81
txn_03a71fb6-061d-403f-bb14-cdd48ceeb22c,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Withdrawal,2024-12-11,2024-12-13,0.0,0.0,-3001.27
txn_51fcfd34-fe3a-48f2-bb5f-6386219ba69f,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Buy,2024-04-14,2024-04-16,86.25,380.03,32777.59
txn_f0aa485c-adae-4d56-bf60-169690528f58,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2025-03-29,2025-03-31,0.0,0.0,1252.35
txn_d2237074-34fc-472f-ba86-6c3f27b92fe6,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Dividend,2024-11-26,2024-11-28,0.0,0.0,624.48
txn_430cebfe-4ca3-4b9d-9c68-5695df883bfe,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Withdrawal,2022-09-29,2022-10-01,0.0,0.0,-5521.58
txn_f75bb8bc-bacf-451f-bf84-5582938974cb,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Buy,2024-08-26,2024-08-28,5.28,377.7,1994.26
txn_b4b02119-ef00-440f-951f-51d93876ef08,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Sell,2024-03-21,2024-03-23,55.08,1040.45,-57307.99
txn_5ce8ff7c-4e97-4229-8c8a-99a5a331cf5a,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Withdrawal,2024-11-17,2024-11-19,0.0,0.0,-1782.56
txn_1e35c753-c7ca-47e9-9b9d-195433e4a955,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2024-02-02,2024-02-04,0.0,0.0,2429.57
txn_ab41fa07-b60f-49da-a390-1f63ebff1374,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Withdrawal,2023-01-14,2023-01-16,0.0,0.0,-684.38
txn_91945807-f804-4747-9aa3-3416dfa8b557,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2023-06-25,2023-06-27,0.0,0.0,6798.47
txn_bc9a8567-e426-4936-b7da-760249cf044d,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Sell,2024-10-22,2024-10-24,63.41,1088.23,-69004.66
txn_55913404-63fc-4d89-ac03-5f9cf64d4633,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Dividend,2023-12-21,2023-12-23,0.0,0.0,90.81
txn_0ca67e76-e216-42c0-9cf7-295f84f05305,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Sell,2025-01-12,2025-01-14,73.19,1078.34,-78923.7
txn_a25aaa77-9a5e-4a06-99eb-3f9a03e1d2e2,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Sell,2024-09-10,2024-09-12,36.75,1017.17,-37381.0
txn_ae6edd1e-134f-462b-aa91-318321c9db5a,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Sell,2024-02-09,2024-02-11,81.33,341.95,-27810.79
txn_14aa8b24-9047-4947-b306-29b7f30fc044,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Buy,2025-05-01,2025-05-03,75.3,986.13,74255.59
txn_7ab54285-862f-4e4e-b311-71e2db438000,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Sell,2022-07-04,2022-07-06,74.36,341.69,-25408.07
txn_9cb7dbe3-fa0e-44ae-b51b-2a6beb67714d,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Sell,2025-04-06,2025-04-08,58.4,375.18,-21910.51
txn_c0484e4f-8e39-449c-9904-52558901437e,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Sell,2025-04-24,2025-04-26,29.15,923.7,-26925.86
txn_8f749007-22dc-4ff6-a0ad-79d5faec6b53,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Dividend,2023-02-05,2023-02-07,0.0,0.0,685.59
txn_82c51ef4-bffe-4f3d-b5e3-3bc85bbc49df,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2023-04-28,2023-04-30,0.0,0.0,9625.94
txn_7e1af708-3eaf-4ef6-8b26-3def6767958b,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Withdrawal,2023-10-30,2023-11-01,0.0,0.0,-7552.0
txn_747d356d-b0d7-4935-8115-1fc6483c4c80,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Sell,2023-12-11,2023-12-13,97.9,368.9,-36115.31
txn_4941e8c1-19ed-4a3e-afe0-01ad5c918729,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Buy,2024-05-01,2024-05-03,81.09,914.94,74192.48
txn_f89d5297-0d2f-4147-81e1-6b02e21ba007,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Buy,2024-11-27,2024-11-29,17.73,1041.5,18465.8
txn_eb7bc9ee-5a41-4f21-828c-ebe4b6f05626,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,ETH-USD,Buy,2023-12-10,2023-12-12,80.73,373.2,30128.44
txn_b2a8ad6a-688e-4268-b70b-9eda50d33179,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,BTC-USD,Dividend,2023-05-20,2023-05-22,0.0,0.0,690.5
txn_83a5345c-e5a3-4893-87bf-74fff0b5b306,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Deposit,2023-04-09,2023-04-11,0.0,0.0,4569.93
txn_2d7b2faf-3cc0-43b0-ab75-57cd39e3ce89,acc_9c8e6d97-f148-4990-a587-64c5a8a9bd36,,Withdrawal,2024-12-16,2024-12-18,0.0,0.0,-5588.63
txn_a7a38697-6bc5-44fd-b79a-15fe4e803c79,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,AGG,Buy,2025-02-07,2025-02-09,24.51,1088.88,26688.45
txn_3403049d-df2d-4d07-8f83-3b777f7bc95e,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2024-02-01,2024-02-03,0.0,0.0,7636.62
txn_9a407fe0-0322-4251-91a6-0dabf816bd75,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,VNQ,Sell,2024-06-07,2024-06-09,22.92,455.19,-10432.95
txn_dce1dd11-a292-48f6-aa07-99a878453ac1,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,NVDA,Buy,2025-04-07,2025-04-09,10.51,746.89,7849.81
txn_5468adec-ec2d-428f-90b4-7e8d9f657833,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Withdrawal,2024-07-13,2024-07-15,0.0,0.0,-1738.91
txn_bb8dc73c-9fc7-4272-be00-4048a6c9fe42,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,AAPL,Dividend,2024-06-08,2024-06-10,0.0,0.0,96.81
txn_84c88fb8-3ea2-4935-ab73-55ab3030e0a6,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,JPM,Buy,2025-03-17,2025-03-19,10.88,639.61,6958.96
txn_b5bf1d60-0378-419b-ad61-09f6d86ae277,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2025-05-24,2025-05-26,0.0,0.0,5468.78
txn_483d738b-8ebb-4c44-86d4-cf954fdef51c,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GOOGL,Dividend,2023-08-21,2023-08-23,0.0,0.0,70.5
txn_6d0aa777-2f0c-4564-82a7-428b58ec92e0,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2024-08-17,2024-08-19,0.0,0.0,5183.93
txn_9316ea6d-c020-4772-a654-501e84a0c9a2,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,ETH-USD,Buy,2023-12-05,2023-12-07,75.01,681.82,51143.32
txn_5ba412b5-c736-4f60-b18c-3b5327872b50,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,ETH-USD,Buy,2023-10-04,2023-10-06,73.5,763.08,56086.38
txn_63cd9ac0-bfe6-4f14-9435-c12416a96954,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GLD,Dividend,2025-03-27,2025-03-29,0.0,0.0,73.38
txn_ba7e548a-2e96-4e60-9d0c-ddcfb2defdd8,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GOOGL,Buy,2024-11-17,2024-11-19,4.96,464.31,2302.98
txn_e96c775c-c5d8-467c-8627-4b773e858c31,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,TSLA,Sell,2024-06-22,2024-06-24,12.07,473.2,-5711.52
txn_c447620f-a9e8-4596-bcc6-fac6bc4280b4,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,BTC-USD,Buy,2023-10-07,2023-10-09,22.46,840.98,18888.41
txn_22cbceed-2f09-4333-9f46-e11ad58d24dc,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,NVDA,Sell,2024-02-04,2024-02-06,10.88,762.52,-8296.22
txn_a964d88e-19d1-4473-929a-5ab73a37e048,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,V,Sell,2024-11-21,2024-11-23,2.75,341.67,-939.59
txn_cdfdefe0-49a4-4d60-8386-fea65984b626,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,NVDA,Sell,2025-06-12,2025-06-14,18.65,813.14,-15165.06
txn_91d8fb11-5ba1-42b9-aadb-e6eb0b449dd8,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,AGG,Dividend,2024-06-02,2024-06-04,0.0,0.0,587.62
txn_d170edc8-85bb-4937-8208-1f1db14aeda4,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,NVDA,Buy,2023-10-21,2023-10-23,25.93,713.16,18492.24
txn_936e2e06-36cb-4025-acb7-3508605af0ac,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2025-03-21,2025-03-23,0.0,0.0,3592.0
txn_3410ac44-4534-48d7-b46e-bec24b8e1739,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GOOGL,Buy,2024-12-02,2024-12-04,3.23,456.94,1475.92
txn_61e00b18-b6fd-4b25-9823-a320c6690ccb,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,AGG,Dividend,2023-08-05,2023-08-07,0.0,0.0,658.37
txn_edf9fa2e-5047-48ba-885f-119e51e707c6,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,BTC-USD,Dividend,2023-10-09,2023-10-11,0.0,0.0,233.69
txn_d2d3b7b2-ec71-44ec-9dda-191a7cad9478,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2023-07-11,2023-07-13,0.0,0.0,4498.61
txn_ef527280-859b-4a72-b6fe-b80c3fe5265f,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GOOGL,Sell,2023-11-12,2023-11-14,20.16,430.02,-8669.2
txn_20bf7403-7fb8-4c9d-bb92-e19976fb5d13,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2024-06-27,2024-06-29,0.0,0.0,3095.79
txn_fd2bd358-c2a3-475d-81a1-9f9bace99c0f,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,ETH-USD,Buy,2024-01-31,2024-02-02,87.95,662.14,58235.21
txn_6131ac17-9155-4922-a72b-55829299706b,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Withdrawal,2023-10-01,2023-10-03,0.0,0.0,-5509.04
txn_b26fbb22-9b0b-4182-8833-a5682bc6a43f,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2023-07-07,2023-07-09,0.0,0.0,4922.94
txn_16596a70-3063-463f-9327-473bd839988e,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,AAPL,Sell,2024-01-28,2024-01-30,4.6,1731.51,-7964.95
txn_b64388d2-dcb6-40a0-bb48-b3a2b1c0f256,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,AAPL,Dividend,2023-08-05,2023-08-07,0.0,0.0,29.36
txn_190d40e1-b771-4f06-93d7-6adad9ce1f64,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Withdrawal,2023-07-27,2023-07-29,0.0,0.0,-5473.49
txn_c5d1ea9b-0379-4188-bc4b-0fc7a73d03c2,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Withdrawal,2025-01-14,2025-01-16,0.0,0.0,-4400.8
txn_ee0f3754-5bc1-4012-a7bb-d995e3280cc7,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,JPM,Dividend,2023-10-21,2023-10-23,0.0,0.0,27.59
txn_0c736fb1-f503-4990-ba97-4eaaec9749b2,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GLD,Sell,2023-08-16,2023-08-18,30.52,1246.87,-38054.47
txn_ef37a076-3ab6-4b39-b51b-5c6361d7e4a9,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,VNQ,Sell,2025-01-06,2025-01-08,45.97,495.85,-22794.22
txn_4ac67865-e0b2-4067-83c1-0f2de6f5209a,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Withdrawal,2024-01-15,2024-01-17,0.0,0.0,-9039.51
txn_5e5ef638-afb7-4650-b606-a915179dd1e6,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Withdrawal,2023-11-20,2023-11-22,0.0,0.0,-4052.12
txn_2e31d4d8-d167-4aee-ad04-29580b90a0b9,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2024-04-26,2024-04-28,0.0,0.0,8166.22
txn_ab8618f9-ca31-4382-9558-8286aa2d46a1,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GLD,Dividend,2023-08-14,2023-08-16,0.0,0.0,278.61
txn_51239e43-6ba3-4ef0-b56c-dfe00d3cd47b,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,AAPL,Buy,2024-09-22,2024-09-24,31.86,1595.03,50817.66
txn_a2e8a2ea-373a-4eea-9c63-fc58cabf7b62,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GOOGL,Sell,2024-12-19,2024-12-21,14.06,461.37,-6486.86
txn_25e39cea-5968-4626-83d6-783b91fba464,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2025-04-02,2025-04-04,0.0,0.0,4718.64
txn_1f95745e-9a0d-4bbf-a523-d7ab62c95312,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Withdrawal,2024-03-22,2024-03-24,0.0,0.0,-2436.94
txn_ee492a5a-ee64-4d29-9f1e-5875e69025f0,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,GLD,Buy,2023-08-06,2023-08-08,64.48,1366.91,88138.36
txn_c40da782-78fb-42c5-9487-72dae23146c5,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,NVDA,Sell,2024-01-22,2024-01-24,42.6,819.08,-34892.81
txn_9cecaa55-30e8-45aa-89bb-5e2d0933ca23,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,,Deposit,2025-02-18,2025-02-20,0.0,0.0,5198.5
txn_d2a24d9a-3dc5-4695-ad83-e92f00808b0d,acc_a17cdac0-0079-424f-bc09-ea32035d2d18,JPM,Sell,2024-11-22,2024-11-24,26.89,663.86,-17851.2
txn_d4079176-0415-4544-8dcb-85d24dd3dcd9,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,,Deposit,2024-05-24,2024-05-26,0.0,0.0,6073.25
txn_75b02a93-084b-415a-a5a1-0ccf629bcef0,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Dividend,2022-08-18,2022-08-20,0.0,0.0,658.41
txn_1318ee0c-7fd0-4e28-8dde-ceb45a74f9c7,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Dividend,2022-08-28,2022-08-30,0.0,0.0,64.53
txn_a9c7e352-d0a0-4ff8-bcce-910645ae2086,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,,Deposit,2022-05-18,2022-05-20,0.0,0.0,8686.26
txn_25ceffa7-a0f9-452c-9edf-5594143d7071,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Sell,2024-10-23,2024-10-25,83.93,307.43,-25802.6
txn_70e0cebc-4e72-4c56-8965-ded43de1dd7d,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,,Withdrawal,2024-12-30,2025-01-01,0.0,0.0,-3141.85
txn_925fa709-18de-4f07-81d2-92cab88a0344,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,,Withdrawal,2022-04-26,2022-04-28,0.0,0.0,-7914.7
txn_1c36a1c1-fe79-4c0c-9207-0dc949b47838,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,,Withdrawal,2025-05-06,2025-05-08,0.0,0.0,-4243.09
txn_4fe35149-e49d-4e67-a40e-abbcd4d97453,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Sell,2024-04-24,2024-04-26,70.97,354.56,-25163.12
txn_e6ecdbff-23c4-469f-a795-0d670d72cbcc,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Sell,2025-05-19,2025-05-21,76.79,316.56,-24308.64
txn_83453201-7cfd-4740-b707-6de405dc6d25,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Buy,2023-10-01,2023-10-03,92.67,346.81,32138.88
txn_545a9dd1-1029-4e90-bdc5-9cb8196ebdf8,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,,Deposit,2024-06-21,2024-06-23,0.0,0.0,2169.74
txn_21f714b3-a9f7-4bf1-a5be-b3172b9e988b,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Dividend,2024-12-23,2024-12-25,0.0,0.0,669.77
txn_3515fc4b-8c3e-4dd0-bfff-10d492ac8dfb,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Buy,2024-06-30,2024-07-02,43.12,326.71,14087.74
txn_d47c6c07-26b4-4155-a47c-23703903d464,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,,Withdrawal,2025-04-15,2025-04-17,0.0,0.0,-9440.82
txn_55147874-6a3d-4072-8ee8-7301da3ea017,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,,Deposit,2023-07-15,2023-07-17,0.0,0.0,7604.86
txn_adbf62f9-de2c-4b5c-9019-f515ee9b7f9a,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Sell,2022-01-03,2022-01-05,61.96,353.83,-21923.31
txn_b586606a-567d-40e8-8549-aba7d26d3f9d,acc_2d703655-ba17-4086-bfb3-da9eeaaac27a,BTC-USD,Sell,2022-07-15,2022-07-17,68.99,363.13,-25052.34
txn_c50c2ec0-3bbc-465c-86b0-a8d4e85e2e71,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,AGG,Dividend,2025-04-26,2025-04-28,0.0,0.0,328.02
txn_5cd60bae-0428-4cba-b410-973cc160d774,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,,Withdrawal,2024-04-30,2024-05-02,0.0,0.0,-722.67
txn_9fb8137c-55a2-4e35-93a0-137efa906a45,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,,Withdrawal,2025-03-29,2025-03-31,0.0,0.0,-5147.8
txn_e555dea1-0c50-476b-b862-7a418ab046d4,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,AAPL,Buy,2024-03-22,2024-03-24,9.46,515.77,4879.18
txn_29090e59-4d4b-463c-9382-4e6624b79011,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,ETH-USD,Sell,2025-05-10,2025-05-12,2.53,760.84,-1924.93
txn_edd5a572-f2fd-4a41-a757-accfc2da538f,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,,Deposit,2025-04-24,2025-04-26,0.0,0.0,3589.1
txn_fa1ccab7-5efc-485e-a875-86841c671f6f,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,,Deposit,2025-01-16,2025-01-18,0.0,0.0,4002.78
txn_a5ac9f67-16a4-4f3a-bad1-9cc98058eddc,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,V,Buy,2024-04-12,2024-04-14,7.4,178.7,1322.38
txn_d57db7cb-8615-433b-a2df-7e33956367cf,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,,Withdrawal,2023-11-10,2023-11-12,0.0,0.0,-3711.51
txn_5d7f64c8-2f66-4be7-8be3-4038b07a3e20,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,,Withdrawal,2024-06-19,2024-06-21,0.0,0.0,-7633.83
txn_bae4798e-089c-4d19-a8dc-a2e9884dcff8,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,JPM,Buy,2024-01-17,2024-01-19,11.34,1251.02,14186.57
txn_87b94c44-3b60-44d9-98e8-f09bf4abe366,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,,Deposit,2024-04-09,2024-04-11,0.0,0.0,7006.13
txn_4816db7a-c84a-420c-b780-6fe850517896,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,AMZN,Sell,2024-04-12,2024-04-14,26.36,231.36,-6098.65
txn_61625a47-947b-4bab-be1a-70274dad5a92,acc_843ab7eb-0b7b-4b02-9710-4e9f7f993a9f,JPM,Dividend,2024-12-17,2024-12-19,0.0,0.0,456.91
txn_c269a0b5-1aca-4339-b667-bbafc0360795,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,MSFT,Dividend,2024-12-24,2024-12-26,0.0,0.0,154.69
txn_e5e7b209-9466-4a97-b0ac-a72f0ded69d3,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Withdrawal,2025-03-13,2025-03-15,0.0,0.0,-552.35
txn_0d2f2da1-a00f-46fc-ba46-b78ae67ec16d,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Withdrawal,2024-10-18,2024-10-20,0.0,0.0,-6665.84
txn_0adad5a3-b188-4720-9b56-7f9e2fe10c73,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Deposit,2025-04-13,2025-04-15,0.0,0.0,6434.51
txn_52243235-8cbc-45ba-98df-d8646b012a79,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Deposit,2025-05-08,2025-05-10,0.0,0.0,9103.48
txn_68cf7a6e-92e1-4cf6-81c4-13f66adecc98,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Deposit,2023-11-28,2023-11-30,0.0,0.0,8091.64
txn_e5d78eb9-9279-46f8-8888-5d4d71bfa5e9,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Deposit,2025-06-17,2025-06-19,0.0,0.0,1272.15
txn_3b547890-9866-4b70-9846-09510e361234,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,VNQ,Dividend,2024-12-16,2024-12-18,0.0,0.0,95.81
txn_5985255c-367b-41d4-a6bc-4d849b0f7faa,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,VNQ,Sell,2024-02-03,2024-02-05,43.72,104.5,-4568.74
txn_d0b67a43-5fb6-4754-ad90-7d4f53380e31,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Withdrawal,2024-01-22,2024-01-24,0.0,0.0,-7947.07
txn_fdd80542-cfb2-41d2-9cb0-71440358b6a1,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,VNQ,Dividend,2024-12-24,2024-12-26,0.0,0.0,519.85
txn_1eb2f9cd-42bc-4bbb-a274-bc816a371726,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,MSFT,Buy,2024-11-19,2024-11-21,41.86,129.06,5402.45
txn_a0923453-1f5a-4030-aa69-70d5ca9ceee6,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Withdrawal,2024-06-22,2024-06-24,0.0,0.0,-8849.51
txn_5ef6a742-8d28-4911-ab41-9dfe7a19945b,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,MSFT,Dividend,2024-10-07,2024-10-09,0.0,0.0,494.39
txn_fe4e86d9-9701-46de-8ff8-cecb556cfbbf,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Deposit,2025-06-12,2025-06-14,0.0,0.0,6321.43
txn_2d42a49d-49f0-470b-b35b-80f3a1264d03,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,MSFT,Dividend,2024-04-04,2024-04-06,0.0,0.0,80.77
txn_2d811545-5c1e-481f-b936-2231eb02a4dc,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,MSFT,Dividend,2024-12-26,2024-12-28,0.0,0.0,109.52
txn_7ac8e235-00d7-4b08-98fc-f82284d36f8e,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,VNQ,Sell,2023-08-30,2023-09-01,5.39,91.07,-490.87
txn_20fed668-7ea0-4519-bce7-10b236ad5097,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,MSFT,Sell,2023-09-09,2023-09-11,27.52,121.07,-3331.85
txn_0e605326-9a73-482a-9b0b-7940b4714335,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,VNQ,Dividend,2025-02-19,2025-02-21,0.0,0.0,103.46
txn_78a7cd2e-bab8-4531-a126-dfe011f2d092,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,VNQ,Sell,2024-10-31,2024-11-02,24.65,96.71,-2383.9
txn_50ae1fa3-7a4b-4460-8775-1781f8f8966b,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,MSFT,Sell,2025-04-24,2025-04-26,26.48,136.74,-3620.88
txn_8fc1ea81-532d-46b7-bda5-c4130ca52dde,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,MSFT,Dividend,2024-12-14,2024-12-16,0.0,0.0,432.52
txn_412a28e0-faab-439d-9a01-192ed4ce11ee,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Withdrawal,2024-11-19,2024-11-21,0.0,0.0,-6757.69
txn_7a03f484-d064-481a-943b-4b11d7b950a4,acc_744f485b-fa1a-4723-95f0-ff0bb75425f5,,Withdrawal,2024-05-28,2024-05-30,0.0,0.0,-3647.94
